SK_ID_CURR,AMT_INSTALMENT,AMT_PAYMENT,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT
100840,1600,3119,-625,-874
104155,4738,3530,-239,-1368
101351,1027,4084,-273,-1235
100832,1816,2809,-239,-93
106931,1310,1796,-1197,-1209
102267,1069,2862,-1362,-1440
105553,3574,4306,-1067,-298
105881,1861,4686,-1134,-1020
101012,118,1804,-879,-182
100841,3315,474,-512,-638
104939,2493,2765,-1416,-217
102485,123,969,-1210,-532
100932,1314,1866,-418,-576
102159,4271,3560,-908,-609
103940,2633,55,-1221,-144
107126,3956,4725,-1364,-418
105656,2683,2541,-301,-442
100845,2202,1364,-82,-297
101953,779,977,-1461,-727
107157,904,4586,-958,-776
102131,675,2755,-1341,-411
102620,3542,386,-1219,-1385
107403,111,3648,-1430,-235
105014,2122,529,-417,-881
106380,1324,98,-645,-1057
106933,268,2604,-725,-1302
101155,2544,4831,-721,-872
101059,3474,1204,-1152,-71
106750,3021,3998,-1250,-362
103254,1391,1122,-586,-90
103804,448,755,-1112,-313
105623,1220,1219,-452,-756
100022,280,885,-829,-264
105204,639,1385,-581,-89
104287,1617,325,-1381,-554
105890,1153,4370,-1008,-568
107325,3985,4128,-326,-1122
105286,799,1501,-612,-1123
104030,4764,796,-868,-275
106675,2048,422,-1301,-330
102458,2598,4049,-319,-710
106435,4416,4084,-99,-653
107735,3198,3232,-663,-1419
102043,1982,623,-301,-1474
103407,3776,724,-1296,-393
105731,1285,2988,-261,-1304
102542,3490,3619,-1068,-1131
101360,2072,3831,-1170,-997
106026,4131,4852,-73,-794
100879,564,1421,-1019,-1405
100964,3505,2701,-965,-56
100326,1683,2433,-1084,-1127
102661,4486,982,-644,-444
107186,3777,3772,-53,-576
107021,2678,4723,-520,-602
100594,2023,2062,-769,-358
100686,1317,3331,-654,-1375
105465,3872,985,-945,-124
106491,2262,3197,-535,-15
102383,1304,1356,-1174,-1455
104392,2533,159,-92,-1321
102271,4654,4537,-841,-322
103738,3329,3145,-1011,-862
101392,1478,779,-1455,-961
102308,1880,3606,-383,-1248
100403,2549,3338,-460,-1429
103958,1564,4122,-589,-70
105593,2939,2996,-1280,-1222
105462,931,3579,-242,-70
102766,3704,4746,-922,-944
106521,3067,2114,-74,-460
103549,1593,1229,-1434,-1184
101418,1332,50,-751,-679
107293,3643,4247,-380,-992
106699,1306,3183,-623,-186
102082,4713,2238,-594,-514
100708,600,2055,-1405,-1069
102904,962,4280,-444,-590
105710,1797,4269,-42,-1206
103072,3834,1713,-939,-133
103860,4388,2772,-164,-565
103504,3658,996,-1157,-232
100505,3125,3638,-680,-1052
100440,3709,87,-1291,-98
104360,3081,3026,-373,-941
101876,2535,1854,-322,-284
100610,2745,3582,-326,-75
105371,909,2749,-239,-1270
104604,433,2519,-1160,-918
106571,983,3164,-1418,-161
102352,1616,2115,-166,-1063
104758,537,2042,-430,-1187
104826,290,580,-1445,-1280
107745,4386,3090,-589,-1040
101270,1554,1055,-726,-1000
100497,948,4364,-1028,-201
101691,1673,4894,-837,-297
102630,4220,3654,-813,-1178
104479,4126,1574,-16,-310
106248,1343,4355,-714,-1018
102597,4398,583,-185,-1187
102120,1372,937,-213,-370
105587,3139,2113,-1140,-1143
106593,3365,4778,-983,-882
104716,2917,2866,-317,-1232
106718,4706,651,-786,-987
100551,1325,1635,-1143,-1295
101949,1113,630,-1100,-1438
100745,2182,2510,-207,-544
107201,274,948,-1031,-788
101256,3012,4747,-965,-518
105796,3023,1814,-91,-821
105610,1337,2853,-233,-221
104440,2432,1992,-632,-1344
100769,2170,1371,-889,-762
106093,4016,2712,-1011,-75
106535,1646,1440,-1420,-969
103315,2331,997,-100,-892
100397,3379,574,-831,-86
102653,3608,4316,-609,-23
107432,4468,1649,-201,-146
107295,3664,3422,-394,-385
101568,3834,871,-259,-100
104353,806,1345,-1447,-540
101237,919,4220,-913,-1213
105443,3647,1920,-448,-477
105920,2491,148,-338,-1340
102321,2262,3464,-712,-1001
103231,2944,2156,-935,-8
106557,3768,4534,-281,-1333
106250,1130,2861,-143,-338
106763,2164,2400,-1279,-467
105555,1878,4303,-679,-528
104734,4382,404,-819,-1247
106354,800,1661,-630,-1370
107625,3945,3783,-228,-27
106294,4284,4388,-1195,-1167
104993,4862,1210,-425,-325
104802,687,2662,-179,-458
105504,1150,2649,-764,-905
104504,4623,3042,-942,-1438
102713,2841,3933,-929,-1351
102967,4681,2889,-80,-122
103968,2506,279,-176,-604
106027,3953,3926,-463,-1106
104661,1550,2258,-1407,-935
101129,3124,412,-730,-1073
102272,873,467,-770,-1112
104191,1880,3046,-106,-43
102339,1439,2353,-347,-246
101879,3502,2364,-1046,-949
103588,2226,4125,-847,-795
106782,3219,3540,-627,-1353
100416,1497,4804,-1299,-1266
101538,3354,2625,-408,-1085
102065,2651,2660,-1128,-561
107273,665,1349,-1099,-206
106535,3641,334,-933,-628
102536,3842,2108,-242,-495
107529,642,797,-348,-1246
105060,4056,994,-1252,-90
104429,4870,668,-1340,-1012
104056,4521,1304,-901,-14
101316,3157,3320,-670,-117
101928,322,1465,-1404,-399
103412,1994,3581,-1,-681
105525,464,4814,-1495,-778
107828,822,1176,-930,-1463
107555,3766,4203,-1493,-927
107459,1102,1314,-123,-257
103363,1972,2500,-632,-1435
100037,605,843,-1003,-1105
106684,1326,2260,-292,-1022
104939,1801,4584,-243,-350
105627,2497,3006,-175,-693
106013,3134,935,-1390,-762
106734,4055,3007,-156,-692
104086,785,2456,-480,-552
101808,3969,462,-130,-1433
102431,444,3207,-1374,-1326
102558,3384,2691,-146,-394
100738,338,4514,-720,-1297
102043,549,2318,-427,-1024
107800,4491,187,-1046,-282
103857,3725,4502,-864,-677
100514,3811,1421,-660,-469
101110,2299,3256,-1332,-1408
103700,1592,1892,-1433,-880
106580,1776,4767,-296,-82
101238,871,1728,-469,-405
106837,4546,4593,-1181,-1485
104502,3272,3164,-1487,-1239
101664,1290,423,-413,-512
100913,1236,2300,-972,-1408
101631,1143,1119,-935,-1155
107635,1906,356,-1290,-1026
103529,1569,4434,-851,-1490
104919,2009,2889,-1241,-1078
103366,2428,3610,-659,-903
107829,793,153,-1034,-1248
105334,2948,2887,-1091,-347
100671,2259,4294,-73,-1133
100884,2821,2427,-567,-1204
101371,704,98,-33,-1427
103007,1629,3537,-306,-450
100814,4454,83,-880,-139
102700,847,2251,-365,-1325
103118,2544,3521,-318,-960
101358,4248,2265,-1011,-510
104925,257,811,-1307,-1423
100301,2568,2739,-435,-96
106836,248,1657,-229,-1146
105634,1088,941,-402,-126
100037,1816,4075,-1454,-85
101601,3089,4140,-683,-1372
105501,2182,1152,-1317,-884
106530,1972,4800,-257,-106
106085,4546,1234,-1148,-1470
104491,388,4329,-796,-1320
105365,2105,3829,-1287,-1304
107317,4388,2010,-1040,-382
102636,108,4843,-995,-939
104965,1387,3377,-981,-465
106827,4031,1285,-1495,-1452
106626,2977,4652,-989,-1153
100717,2946,1472,-1275,-598
106106,276,3712,-1030,-894
101830,1074,1585,-1025,-544
104351,610,3064,-24,-198
100567,120,4334,-180,-1073
104679,2466,3451,-1215,-1111
101686,1252,4442,-61,-1093
104618,4050,1656,-529,-793
101346,3909,3144,-286,-1128
107855,418,1810,-862,-422
100137,493,4138,-840,-713
102491,2886,3773,-481,-288
100167,4844,3940,-567,-1448
102165,1364,3817,-939,-148
102627,381,2986,-1305,-846
106354,384,4716,-1166,-1021
107068,4580,564,-749,-30
102282,3998,1002,-1013,-391
105374,2680,3378,-1233,-1231
107139,3638,130,-33,-977
104533,2534,4156,-957,-753
103834,619,1169,-1107,-947
100192,2770,1344,-1291,-32
105587,375,723,-268,-832
103082,1952,4824,-535,-243
107603,4578,1023,-598,-574
101840,380,3421,-944,-374
101776,1935,2232,-336,-322
104086,972,1068,-1202,-882
104339,3363,2652,-1268,-1263
100201,591,1025,-180,-633
101114,2894,505,-1076,-208
103389,300,2045,-180,-819
102185,2181,1436,-1185,-1117
107491,3328,4608,-866,-693
107729,4178,4785,-290,-1388
107210,4801,3570,-1221,-973
101695,4032,1712,-1356,-322
105821,2477,3901,-1301,-184
106903,3132,2966,-1473,-697
104670,3624,3952,-257,-279
102002,3553,3525,-818,-1424
105258,483,1794,-428,-690
101407,899,2977,-1495,-414
102310,2929,1257,-639,-1344
102260,2003,330,-676,-592
106824,2156,154,-436,-631
104446,442,2734,-516,-1133
101660,4708,360,-841,-293
102771,1013,3217,-190,-567
103193,3730,2715,-28,-481
105203,1267,320,-572,-22
106890,1499,2541,-1052,-459
100151,634,996,-224,-1140
100348,4734,1635,-365,-582
101749,4939,4163,-122,-432
100250,530,2166,-1088,-1134
101304,2493,1360,-986,-1055
107775,3291,4781,-210,-599
107112,3437,3351,-537,-1128
106106,3748,3027,-712,-148
107458,874,4871,-1167,-60
105081,1903,2849,-89,-825
107707,3713,530,-440,-1465
104699,977,87,-505,-463
104280,2234,80,-797,-651
103546,553,3924,-1266,-30
106279,3900,4994,-378,-1408
100897,321,1456,-1435,-976
102584,4595,2413,-943,-266
106190,4151,2517,-458,-342
101708,1731,3706,-236,-225
107827,1820,2150,-1439,-1427
103530,1414,1766,-912,-1061
104522,3476,2543,-674,-649
105263,507,1155,-80,-453
102578,2381,4201,-1300,-1147
104837,3809,2328,-153,-1279
104391,4177,2667,-532,-277
105680,1696,2048,-1083,-1072
101534,2950,1857,-670,-1264
101385,4634,458,-435,-292
100292,4571,1973,-1376,-100
103833,4828,3858,-454,-978
103058,4793,387,-933,-750
105376,4632,1319,-805,-236
101366,1266,278,-1070,-568
106363,2202,545,-949,-745
102294,2869,4556,-219,-803
101219,1341,1042,-530,-1238
106366,886,3029,-762,-20
100094,2373,3499,-62,-590
102226,2047,1279,-1130,-413
103489,678,1366,-783,-879
101522,3350,859,-536,-20
104339,4624,1091,-676,-1135
103353,3290,1588,-876,-1466
101334,1845,408,-796,-1055
104306,587,1911,-1231,-1418
102247,4309,711,-654,-56
107213,2814,2524,-699,-1376
101585,3384,4049,-578,-394
107107,2084,125,-1370,-1375
106908,2443,2463,-1426,-786
107748,2174,3159,-111,-17
100654,742,2719,-262,-1460
100710,2234,192,-357,-1094
102534,4106,3166,-1314,-77
103504,1726,2669,-791,-975
103938,3880,247,-1187,-616
105946,2795,1047,-739,-511
104484,4399,728,-395,-1358
103810,130,1007,-1296,-199
106150,2902,4561,-387,-1407
106850,428,3478,-745,-1473
103854,867,1359,-1137,-969
105632,1805,1134,-1100,-247
101352,3542,3764,-943,-87
103570,4635,4058,-1277,-21
102800,4793,1019,-1482,-662
106500,4100,228,-1408,-4
106612,3659,4183,-484,-1445
103893,4778,4068,-290,-778
102227,2780,4713,-794,-1463
104804,2739,2374,-910,-1404
105783,3268,1254,-254,-1019
107164,2505,3110,-76,-468
105849,4135,534,-875,-351
105727,647,3007,-9,-1432
107791,2599,1701,-505,-974
103889,554,4396,-905,-1415
104267,1901,4753,-1028,-207
104156,2776,266,-551,-78
102739,3289,3100,-1025,-940
101166,3016,3638,-949,-670
101621,2983,4375,-32,-344
107878,1424,3034,-77,-1396
101887,3282,1976,-639,-1161
102711,2620,1018,-375,-740
104418,1767,2831,-453,-1351
100909,624,3518,-524,-506
101518,1311,832,-1193,-135
105549,2593,4024,-1392,-230
106203,192,3465,-76,-1108
103146,4468,463,-439,-442
107240,3779,1016,-1397,-307
106944,2527,1709,-827,-1360
101812,1991,3444,-1049,-680
102280,2547,3259,-170,-233
105470,3427,2356,-711,-1410
104503,4039,532,-418,-1449
102554,3962,2285,-1219,-169
106141,1120,788,-955,-1297
101172,3549,2424,-1413,-932
105435,3216,1076,-611,-395
100324,677,3831,-18,-318
101691,727,3958,-223,-572
107221,2394,2540,-1476,-912
106655,4344,3090,-1256,-448
100352,535,472,-1177,-1258
101162,3441,4055,-11,-1160
103437,4092,4566,-84,-99
103788,435,2100,-727,-893
107476,500,2523,-756,-1269
101920,2330,3228,-1091,-210
106718,970,3982,-851,-73
103585,192,2159,-544,-1269
103048,3601,110,-1396,-966
101795,4672,97,-488,-734
102711,2610,2738,-537,-1175
107060,2310,4205,-739,-1176
106582,3615,3478,-1269,-1007
101223,360,829,-1218,-584
100250,3268,1112,-1362,-1258
100806,237,2832,-1111,-733
107858,4676,4319,-198,-114
104008,281,547,-231,-83
103696,1386,4108,-1092,-1120
101147,199,4800,-928,-702
104543,155,1483,-110,-731
107085,1494,1017,-1475,-980
100035,4614,4531,-484,-1480
107122,2929,1562,-226,-75
106851,2063,2919,-1138,-1227
104341,2117,4628,-504,-297
102380,4576,2480,-843,-650
105442,4431,3050,-538,-1320
106311,1666,4125,-1368,-132
106877,664,520,-524,-236
104828,1596,3907,-307,-858
101306,3746,1258,-187,-317
102830,1373,2763,-404,-1080
101380,3865,1781,-107,-471
102277,4812,3997,-727,-815
105425,4432,2050,-142,-286
106323,2111,2811,-1266,-1460
107514,232,2823,-697,-256
101908,1984,4464,-128,-1381
103791,1467,1066,-102,-1383
102920,4272,3073,-302,-292
104611,3919,3764,-348,-1483
104455,1037,2055,-831,-527
107546,3953,3807,-464,-283
104951,3074,4529,-779,-746
102981,4848,4080,-636,-1192
104528,4693,1596,-700,-460
106450,321,2987,-909,-378
106396,797,471,-953,-525
104727,4287,2741,-88,-1466
105569,1904,3007,-863,-727
101004,4549,4623,-1035,-443
102207,2817,4234,-347,-507
102551,3797,412,-1256,-177
102787,4446,3205,-932,-1046
106594,3372,2194,-552,-418
105083,3991,901,-384,-1429
107444,286,3532,-20,-526
102183,279,3486,-26,-804
106414,1866,3991,-353,-189
107713,4863,3375,-383,-1431
105287,395,2842,-570,-1090
105316,3419,568,-601,-1121
102770,960,914,-743,-224
103821,3559,4885,-195,-1377
105335,3580,2159,-1390,-54
103087,2101,3325,-738,-1221
106753,4752,4618,-915,-960
103879,4226,562,-232,-964
106724,789,3462,-1399,-540
101976,1823,684,-339,-1171
102834,4916,3308,-1395,-577
100236,579,1385,-321,-888
100654,3609,1367,-885,-464
102050,4788,1044,-1468,-1060
107471,2494,3515,-392,-287
104887,3087,2087,-668,-352
106006,3063,3121,-724,-169
103094,4596,2790,-213,-1095
102810,4120,297,-745,-452
107001,1716,3927,-480,-334
106397,4341,4206,-624,-634
101493,4369,4772,-1200,-1003
105321,2202,3181,-578,-412
102547,1191,1397,-1013,-762
100628,846,771,-513,-99
106124,2230,3921,-53,-918
104996,1124,2166,-1164,-526
107419,2190,1020,-202,-419
105006,4182,3131,-1233,-242
101700,2120,318,-785,-323
103719,4427,140,-1026,-1141
101391,147,3462,-686,-1168
100838,1332,3368,-1117,-473
105810,3771,1822,-563,-1065
106790,2891,4339,-437,-923
101884,3273,989,-595,-1311
105144,483,1459,-239,-1442
107536,2872,978,-60,-1320
105197,3995,2560,-1139,-759
102951,596,3936,-858,-497
100167,148,4425,-624,-1063
100303,3587,1307,-147,-1386
103660,4837,3671,-23,-1403
105073,1251,3817,-985,-36
100500,3718,4514,-522,-1359
105823,2889,1242,-1339,-1127
105806,3486,4452,-1134,-59
107299,4127,3713,-76,-1494
100952,1621,331,-95,-1420
101767,4048,2420,-1016,-336
102536,3521,3359,-152,-281
107059,2967,4037,-282,-141
104941,382,3389,-450,-284
102970,4613,2062,-1444,-332
106599,576,357,-78,-920
105547,1700,1209,-1495,-1166
105843,1613,608,-173,-952
101061,4301,2884,-527,-821
104174,3463,4212,-609,-1270
104278,2811,4717,-20,-1133
102205,2383,2465,-1073,-1258
107320,3696,441,-176,-170
106661,1063,3957,-681,-924
103218,3055,2226,-387,-12
105777,4756,4113,-67,-1275
102764,2755,3743,-626,-692
106897,922,1084,-233,-1377
104353,3104,910,-883,-339
103470,3520,2371,-642,-1231
102010,4848,1285,-14,-309
103641,2612,2066,-1194,-145
105053,279,4937,-329,-1144
105979,1561,2865,-1077,-1001
100938,3883,939,-580,-1462
105309,235,196,-1247,-602
106953,3806,1944,-1149,-715
102104,1631,4195,-210,-427
105218,555,3832,-97,-466
103546,4413,4347,-247,-46
107333,1963,683,-959,-461
106877,1155,2848,-322,-585
103100,3512,473,-1029,-1257
106938,2637,4667,-879,-325
106034,511,3871,-72,-501
100722,739,948,-1291,-607
102171,4683,3291,-1047,-147
105556,1933,3569,-435,-991
106830,2074,746,-111,-18
101600,1873,2086,-1259,-388
103560,407,2503,-975,-1106
103391,4764,1548,-802,-996
103497,4303,2909,-127,-1176
103395,458,2356,-376,-428
104066,3006,3028,-332,-1091
105554,1902,1842,-834,-1461
106511,3881,2615,-474,-787
103632,2887,2836,-755,-1450
105325,1733,898,-859,-1290
102422,378,4138,-1164,-1008
107618,4699,630,-270,-994
101673,2233,4865,-981,-230
107450,4546,4101,-374,-301
105447,3979,4519,-1054,-1323
104776,4120,1296,-333,-1398
103584,3334,3600,-1236,-1062
107095,4480,4427,-953,-164
100902,4444,4413,-642,-285
100630,4768,2342,-775,-619
104132,2647,4051,-1416,-833
100295,3017,1270,-138,-997
104482,4749,3128,-907,-914
100465,1880,2336,-1064,-1108
105122,3839,54,-1278,-1221
100031,3866,2713,-919,-1179
106091,2198,4676,-1234,-391
103105,1443,4005,-609,-497
100936,544,4873,-1495,-913
102897,4087,3870,-314,-877
107501,4640,3028,-1100,-1215
101165,2822,1915,-90,-943
102374,2755,1060,-297,-442
103045,2221,3757,-1353,-1301
100797,1219,999,-1139,-912
104460,2421,3118,-890,-730
104701,1998,1523,-1099,-170
104010,3304,1220,-1454,-753
100500,2154,3069,-542,-482
101915,1331,1495,-145,-1059
105426,846,1173,-1162,-758
104689,4753,4835,-1454,-680
102515,4758,980,-1309,-312
101896,3503,4019,-754,-1216
100587,2046,725,-63,-560
103842,1256,3431,-794,-146
101605,2147,1985,-1108,-615
100674,1695,1643,-215,-968
107858,250,3381,-1411,-1407
103520,4032,688,-1453,-435
104205,2205,2888,-1306,-525
104947,4836,1731,-935,-942
104874,2112,3524,-932,-1342
105768,318,1726,-712,-161
100693,390,705,-1398,-461
103524,2059,3657,-323,-461
101166,888,2577,-1062,-765
105260,811,1496,-1187,-697
107450,3676,3029,-1388,-52
100174,3461,1360,-1499,-90
106938,4561,1540,-1183,-1319
101783,3781,4153,-1056,-679
107244,1700,1023,-693,-1381
106527,1265,3569,-1125,-1256
105050,2823,4401,-642,-899
107384,2431,2493,-79,-256
105286,2596,971,-989,-1345
103575,384,3642,-968,-1262
106339,2363,2239,-396,-58
104962,2417,2155,-1457,-794
100293,3780,3125,-507,-1293
107639,2860,4627,-1418,-900
103231,3890,3162,-842,-261
105376,4408,4252,-1097,-852
100964,2945,2488,-463,-1133
103359,709,1406,-882,-99
106943,2166,3919,-212,-230
101698,4758,1636,-760,-701
103316,4143,921,-144,-1187
105138,1283,1128,-502,-767
106305,3224,4084,-965,-1427
106216,2215,2749,-772,-1366
105626,4714,611,-1337,-752
106347,2444,3836,-1313,-290
101114,1527,4327,-525,-564
107848,3839,2676,-1274,-801
107414,1646,4890,-779,-616
103194,4330,508,-1193,-102
106173,2892,1342,-829,-1319
103663,2009,921,-732,-241
100297,2427,1558,-191,-803
102235,4882,3824,-1064,-1150
107624,3053,1635,-28,-897
105991,1530,1162,-1469,-1126
105867,2300,2411,-514,-355
104846,2215,583,-1076,-602
106692,2751,4100,-1493,-799
104898,149,4813,-1356,-799
100866,1263,2306,-284,-367
101466,3022,1158,-614,-1428
101888,3945,3049,-890,-592
102973,1549,4890,-103,-767
107243,4505,2452,-692,-1115
103288,4692,3314,-239,-34
102705,3511,2292,-839,-629
103606,1568,1888,-1012,-523
106848,2853,4208,-405,-384
102510,1186,2265,-817,-1286
102287,2884,4577,-766,-742
107852,1120,870,-1387,-1077
104761,122,3220,-1054,-714
102163,808,2367,-371,-318
102880,482,1670,-987,-814
102929,4531,492,-1221,-426
104706,772,2697,-544,-1051
102604,419,1960,-127,-27
107643,3581,3151,-1453,-263
107653,3470,1201,-37,-153
103802,4957,3602,-110,-537
105178,3938,1536,-525,-254
106065,1033,3765,-44,-785
100282,2597,844,-421,-429
107651,3526,2772,-1352,-1491
101167,3733,4016,-1454,-7
103702,3660,83,-248,-1406
101478,2799,2401,-646,-1369
102656,1297,2443,-90,-567
104023,1193,3556,-1309,-1477
105835,1783,1042,-1100,-406
103903,2788,4466,-470,-943
102449,662,2081,-1454,-1157
103404,1087,2635,-166,-1302
104535,1908,2471,-30,-1136
105658,4482,3166,-626,-721
106169,3445,4669,-51,-1040
103073,571,1860,-1435,-555
106516,1180,3876,-1195,-24
104673,4350,2788,-689,-721
102919,2074,1605,-558,-821
105070,778,2433,-1257,-656
103316,1445,4716,-654,-315
105220,3661,4216,-392,-966
107523,1290,397,-895,-256
105727,3475,3161,-932,-120
103718,3060,591,-715,-785
100062,1655,2838,-1382,-1355
107087,2478,2351,-131,-813
100894,2726,4730,-789,-604
105436,1140,4864,-212,-889
107679,4907,622,-1494,-1458
103404,2458,1188,-1427,-701
105731,990,4361,-1268,-977
101762,925,1905,-651,-1125
100612,4881,4151,-166,-773
101365,1266,2365,-223,-789
104287,186,3418,-390,-1361
105619,1206,2030,-318,-1254
106194,340,87,-1156,-62
100504,4252,3196,-1158,-221
106833,2539,2684,-1044,-1032
100412,668,1749,-1392,-1163
102366,2002,4973,-779,-997
104222,4137,4450,-209,-1475
107651,2035,2577,-424,-1399
104268,1781,3855,-1045,-625
107049,322,4458,-1138,-179
102428,1449,826,-590,-73
104937,553,2371,-471,-408
107164,4108,3289,-1076,-213
102706,1155,2895,-785,-1215
100967,2016,536,-279,-255
107081,4545,2550,-601,-890
106533,352,379,-935,-340
105726,1294,777,-306,-624
101173,1695,1942,-1352,-1119
104929,3947,3780,-1243,-1404
107836,183,3757,-540,-615
100287,1430,1873,-1481,-907
102437,1811,542,-1261,-1367
101530,3119,2404,-794,-899
103750,3050,4564,-222,-1045
104830,2944,4817,-1333,-682
104805,3249,414,-274,-1480
107534,3209,4407,-421,-339
101643,3424,1374,-1089,-1249
102679,1315,3901,-1089,-51
103224,4534,4794,-874,-35
106849,4638,3278,-643,-278
106602,3374,406,-515,-818
104858,2559,3675,-350,-782
103942,2996,4345,-198,-854
107338,3463,446,-1391,-260
107467,4042,2592,-972,-1029
104488,2665,2569,-443,-572
102767,1918,2311,-1335,-1429
105603,3856,530,-421,-555
105729,1667,1587,-1457,-351
105371,389,1391,-428,-1371
103795,3576,2028,-20,-688
102411,1415,3016,-771,-1246
101088,2908,4798,-1170,-1424
100234,2244,3949,-751,-1002
104171,4287,1009,-1356,-585
101241,1672,2715,-332,-970
100517,3881,2638,-282,-891
107579,1282,1077,-636,-566
105825,2534,4330,-1368,-404
106803,3700,3699,-836,-480
100046,778,4614,-1071,-355
100872,1796,337,-646,-310
107456,4606,853,-1222,-1290
105018,2565,2943,-1365,-669
101904,1861,834,-745,-1349
106972,960,4972,-1425,-790
103358,733,3737,-851,-1444
