SK_ID_PREV,SK_ID_CURR,AMT_APPLICATION,AMT_CREDIT,NAME_CONTRACT_STATUS
405465,106448,43192,274589,Approved
405466,100032,274654,199964,Refused
405467,100497,64282,91909,Approved
405468,104150,8565,156329,Approved
405469,102177,104560,256689,Refused
405470,104791,283403,268432,Refused
405471,103532,166717,158850,Approved
405472,105960,40535,132926,Approved
405473,103000,63508,183356,Approved
405474,106591,175309,219750,Refused
405475,107499,240600,155809,Approved
405476,106558,229082,296767,Approved
405477,104226,107188,228799,Approved
405478,105891,137764,14387,Refused
405479,102897,172398,109500,Approved
405480,107066,152396,119087,Approved
405481,105826,64225,222219,Approved
405482,107494,31083,92657,Refused
405483,104431,280470,258987,Approved
405484,104646,59270,201947,Refused
405485,100876,175281,287679,Approved
405486,105056,219462,156019,Approved
405487,103920,172926,198843,Refused
405488,102816,84418,85963,Approved
405489,100516,293325,243429,Refused
405490,101282,40478,246179,Refused
405491,102065,47600,221045,Refused
405492,105861,18910,126996,Refused
405493,106636,32461,7657,Refused
405494,107882,140233,202581,Approved
405495,104857,34332,209905,Approved
405496,100983,42297,167912,Approved
405497,102026,278095,267321,Refused
405498,102469,286775,198792,Refused
405499,104372,274021,256887,Approved
405500,107262,239076,106465,Refused
405501,106017,175851,107365,Approved
405502,101355,211187,229306,Refused
405503,106771,62489,243154,Approved
405504,107414,25883,110601,Refused
405505,104056,46985,33335,Approved
405506,102888,212390,279681,Refused
405507,100985,58387,151417,Approved
405508,105955,277274,257270,Refused
405509,100712,38521,216674,Refused
405510,101030,216973,82551,Approved
405511,100859,102899,36326,Approved
405512,104237,215917,40486,Refused
405513,102832,73309,190903,Approved
405514,104651,181985,279868,Refused
405515,106870,260322,246512,Refused
405516,102995,135141,15497,Approved
405517,100163,63213,4997,Approved
405518,100943,215723,40674,Approved
405519,103062,190637,142575,Approved
405520,102999,209125,100752,Refused
405521,106455,267228,105626,Refused
405522,105174,80541,32490,Refused
405523,105511,8364,71324,Refused
405524,101859,77478,55027,Refused
405525,104939,122579,142559,Refused
405526,101341,178467,3996,Approved
405527,100170,208221,241634,Refused
405528,105646,201589,168223,Refused
405529,105793,221299,187956,Approved
405530,105934,297648,178115,Approved
405531,105319,56361,163419,Approved
405532,106421,117252,81414,Approved
405533,101582,9177,146352,Approved
405534,102832,100924,80753,Approved
405535,107082,174325,156883,Approved
405536,101138,183813,266432,Approved
405537,105076,139558,149187,Approved
405538,104416,184536,288103,Refused
405539,104516,281014,220995,Approved
405540,106505,8943,15392,Refused
405541,102525,132712,10022,Approved
405542,105681,244600,23850,Refused
405543,104240,120519,194398,Refused
405544,104160,160634,200341,Approved
405545,101857,218800,190165,Refused
405546,103295,27802,262601,Refused
405547,101625,182544,153274,Refused
405548,102929,78102,143551,Approved
405549,107874,55418,19742,Refused
405550,107862,29137,284380,Approved
405551,103463,172313,17302,Refused
405552,104056,249192,35251,Refused
405553,106498,66849,229750,Approved
405554,107818,40758,225204,Approved
405555,107775,292376,185211,Refused
405556,103837,108532,279260,Refused
405557,104889,264046,296225,Approved
405558,105814,260546,2647,Approved
405559,100694,183223,249318,Refused
405560,101142,113858,201060,Refused
405561,105616,110473,191134,Approved
405562,106870,64160,16541,Approved
405563,103360,19381,226076,Refused
405564,105399,194798,298585,Approved
405565,100016,260244,217216,Approved
405566,106606,179215,135857,Refused
405567,101921,210517,242917,Approved
405568,101132,287958,246975,Approved
405569,104953,168405,247593,Approved
405570,103262,282427,70679,Approved
405571,104549,281730,109569,Refused
405572,104439,133539,197987,Approved
405573,104933,206148,74871,Approved
405574,100881,147793,101116,Approved
405575,103305,128229,207557,Refused
405576,100678,79941,139488,Refused
405577,102729,5378,184711,Refused
405578,103371,6431,264816,Approved
405579,101312,206075,273491,Approved
405580,106403,38563,13194,Refused
405581,101797,250040,51358,Approved
405582,105538,195051,38804,Approved
405583,105689,260158,163871,Refused
405584,106146,276114,25985,Approved
405585,103076,26242,91311,Refused
405586,107120,292364,92646,Refused
405587,107208,41889,281009,Refused
405588,106926,14037,60698,Refused
405589,101555,241547,40018,Approved
405590,101370,70409,64502,Approved
405591,100167,155317,1231,Approved
405592,101800,268979,96845,Refused
405593,104021,259956,103761,Refused
405594,105435,183919,182410,Approved
405595,102152,217224,226880,Approved
405596,104047,164103,298932,Approved
405597,103460,91269,122813,Refused
405598,105368,33510,292526,Refused
405599,101696,21551,186976,Refused
405600,102927,274139,23161,Refused
405601,105809,235142,2030,Approved
405602,102537,77178,67046,Refused
405603,106490,82661,155883,Approved
405604,105441,82077,161698,Refused
405605,104619,62303,266673,Approved
405606,106332,274542,199012,Refused
405607,107514,252294,134757,Approved
405608,103708,229791,114588,Refused
405609,104805,125774,5134,Refused
405610,107218,156034,15901,Refused
405611,102091,267558,105065,Approved
405612,101362,13435,23578,Approved
405613,100836,36828,172879,Refused
405614,105138,213400,156969,Approved
405615,102321,77559,209090,Approved
405616,101790,213186,9301,Refused
405617,104051,115515,62527,Refused
405618,100707,70210,294164,Refused
405619,107646,4370,208671,Refused
405620,102659,210247,21852,Approved
405621,100813,264782,54033,Refused
405622,104149,236948,190864,Refused
405623,107396,285376,205494,Approved
405624,106255,75523,110058,Approved
405625,103942,284992,103879,Approved
405626,105005,238741,99513,Approved
405627,104469,27121,125804,Approved
405628,102098,137706,281902,Refused
405629,106048,126309,67029,Refused
405630,100027,62927,220437,Refused
405631,102244,14096,46546,Refused
405632,102248,227523,286099,Approved
405633,100444,169286,125139,Approved
405634,101544,33197,3321,Refused
405635,107655,236839,243092,Approved
405636,104824,18860,95912,Refused
405637,103868,170147,202503,Approved
405638,100807,237822,284275,Refused
405639,102576,54946,284460,Approved
405640,107416,78736,279424,Refused
405641,100479,136179,152960,Refused
405642,102152,196178,245265,Approved
405643,107297,266222,125929,Approved
405644,107799,209364,135442,Refused
405645,100888,210425,95874,Refused
405646,107595,225213,125288,Refused
405647,102904,136422,83418,Refused
405648,100342,251786,276038,Refused
405649,100562,220899,2829,Refused
405650,103723,126624,176545,Approved
405651,105210,78832,295747,Approved
405652,103293,172937,271047,Refused
405653,103663,104705,79210,Refused
405654,105309,270277,222593,Approved
405655,105437,261062,127068,Refused
405656,101046,16602,96317,Approved
405657,107876,273166,65883,Approved
405658,100425,76974,211325,Approved
405659,103787,229866,106604,Approved
405660,106613,82899,233945,Approved
405661,105834,277107,205296,Refused
405662,100827,163655,224123,Approved
405663,107484,85214,85965,Refused
405664,101588,140119,89739,Approved
405665,102088,212478,104548,Approved
405666,102531,219306,244657,Refused
405667,104693,59762,298717,Refused
405668,102902,184495,97273,Refused
405669,105642,40735,56575,Approved
405670,107129,220811,285775,Refused
405671,100351,180633,189576,Refused
405672,104143,2157,81752,Approved
405673,105207,266646,237584,Refused
405674,105038,101496,76594,Approved
405675,101971,166960,278552,Refused
405676,100797,268480,17122,Approved
405677,102877,247076,160423,Approved
405678,100966,286878,147017,Approved
405679,103036,249640,120536,Refused
405680,106885,188779,119436,Refused
405681,101446,211790,105096,Refused
405682,103826,74368,36509,Approved
405683,105837,261189,267046,Approved
405684,103666,199928,242050,Approved
405685,106899,241142,1927,Approved
405686,102565,191657,102185,Approved
405687,101381,285188,108555,Refused
405688,102855,179559,239961,Refused
405689,101969,101110,209677,Refused
405690,104327,76886,167743,Refused
405691,103368,138513,129747,Refused
405692,104705,235674,55308,Refused
405693,106197,126805,101645,Approved
405694,101531,163129,97255,Refused
405695,106762,57500,271327,Refused
405696,100384,79774,31610,Refused
405697,105367,123621,40392,Approved
405698,103330,19937,197420,Approved
405699,100994,271604,139119,Refused
405700,103019,122393,201938,Approved
405701,106385,55251,201848,Approved
405702,101616,3433,33988,Approved
405703,100879,15503,265154,Approved
405704,106140,285009,123738,Approved
405705,103704,172347,75924,Refused
405706,106515,211097,165928,Approved
405707,107800,234385,286246,Approved
405708,102104,157970,48683,Approved
405709,106618,28226,72070,Approved
405710,105172,190228,64179,Refused
405711,102559,211927,14994,Approved
405712,107519,259541,114290,Refused
405713,104407,43149,37550,Refused
405714,101529,120856,114606,Approved
405715,100449,36934,255144,Refused
405716,102870,131925,148879,Refused
405717,100535,47765,187812,Approved
405718,104194,278137,178105,Refused
405719,106469,85986,178295,Approved
405720,107147,233315,240722,Approved
405721,103180,135154,212105,Approved
405722,105415,70956,231480,Refused
405723,104701,247123,243723,Approved
405724,101300,206135,11892,Refused
405725,106868,185209,210041,Approved
405726,100315,54384,247159,Approved
405727,107798,129666,108179,Refused
405728,101596,46924,27410,Refused
405729,100037,99920,70491,Refused
405730,101624,105769,12904,Approved
405731,104957,135344,170310,Approved
405732,102226,59804,235737,Approved
405733,102972,114610,261757,Approved
405734,102692,133686,174040,Approved
405735,102759,133275,232227,Approved
405736,100923,145375,263675,Refused
405737,105136,56784,76220,Approved
405738,101372,208985,217555,Approved
405739,104682,76825,236145,Refused
405740,106340,291673,145930,Refused
405741,106963,93425,24937,Approved
405742,102461,22296,290668,Approved
405743,104240,197180,223238,Refused
405744,105249,16514,219160,Approved
405745,105013,201920,34984,Refused
405746,107362,30088,281356,Refused
405747,104253,7918,245963,Approved
405748,102406,116504,181919,Refused
405749,106638,38380,68634,Refused
405750,106836,278983,101419,Approved
405751,101460,260139,170560,Refused
405752,102565,65693,147636,Approved
405753,107155,106584,115047,Approved
405754,106135,17326,268733,Refused
405755,101211,39192,210455,Approved
405756,105217,288004,200490,Refused
405757,102921,136744,159177,Approved
405758,106975,174847,32463,Approved
405759,107153,110806,145895,Approved
405760,104162,230536,17315,Refused
405761,104661,84085,47536,Refused
405762,106259,224973,196121,Approved
405763,101616,227591,121832,Refused
405764,102969,203487,125865,Approved
405765,102686,197184,157332,Approved
405766,105632,100012,121546,Approved
405767,106485,77665,248708,Approved
405768,106230,171473,8469,Refused
405769,105599,299569,92677,Approved
405770,102266,139709,25647,Approved
405771,102437,197780,116289,Refused
405772,107343,277076,247004,Approved
405773,105922,139361,17882,Refused
405774,104936,190666,169228,Approved
405775,100299,139005,171915,Approved
405776,102060,288433,71354,Approved
405777,107190,183977,203793,Refused
405778,105562,146256,135746,Refused
405779,103701,133091,14989,Refused
405780,104316,254141,61961,Refused
405781,103761,154645,72370,Approved
405782,107590,1371,147647,Approved
405783,102954,205754,7701,Approved
405784,103709,253212,37930,Approved
405785,106921,266429,136396,Refused
405786,107473,109578,19891,Approved
405787,106461,267950,271168,Approved
405788,107042,18608,79655,Approved
405789,103637,5224,105361,Approved
405790,101465,224890,38006,Refused
405791,100336,290745,106086,Refused
405792,107799,66693,4123,Refused
405793,101760,283175,34442,Refused
405794,106376,80014,267038,Refused
405795,100748,168540,143449,Refused
405796,107726,39156,231528,Refused
405797,102961,178845,106108,Refused
405798,101711,295108,106228,Refused
405799,105207,73306,219893,Approved
405800,104778,32979,81941,Refused
405801,104522,179063,173980,Approved
405802,100424,22479,214270,Approved
405803,103901,49259,119626,Approved
405804,107727,94312,266249,Refused
405805,102507,292832,46929,Approved
405806,105955,186915,138030,Refused
405807,106287,246671,92984,Refused
405808,104132,181381,15761,Refused
405809,106987,153394,79947,Refused
405810,106391,229962,163427,Refused
405811,101876,114728,278021,Refused
405812,101991,272191,7777,Refused
405813,103215,264179,3104,Approved
405814,103466,39072,17954,Approved
405815,106322,116598,151750,Approved
405816,100369,242439,71581,Approved
405817,103521,126870,289955,Approved
405818,104438,6504,189455,Refused
405819,105453,298280,100932,Refused
405820,100462,198926,66723,Refused
405821,105659,105356,31249,Refused
405822,102595,41853,90991,Refused
405823,106958,118487,269954,Refused
405824,100411,12169,165130,Refused
405825,104921,46891,209001,Approved
405826,103420,132439,2503,Refused
405827,105835,215393,54574,Approved
405828,103679,205085,76877,Refused
405829,103479,9272,243483,Refused
405830,103949,50160,15728,Refused
405831,106217,282589,217136,Refused
405832,106100,194154,266246,Approved
405833,104173,94308,124178,Approved
405834,107112,293696,160035,Approved
405835,106631,67078,36576,Approved
405836,100329,49582,208215,Refused
405837,104923,215392,110669,Approved
405838,107129,176012,272951,Approved
405839,102653,226718,132215,Approved
405840,106760,20105,293330,Approved
405841,105324,196004,151455,Refused
405842,104078,231884,182896,Approved
405843,104513,69661,11744,Refused
405844,101878,170560,43574,Refused
405845,107328,148838,257052,Refused
405846,103437,44261,44363,Approved
405847,100636,157571,197654,Approved
405848,102300,198047,66616,Approved
405849,100223,43918,231896,Refused
405850,106456,65918,109376,Approved
405851,102317,145737,57246,Refused
