SK_ID_BUREAU,SK_ID_CURR,CREDIT_ACTIVE,AMT_CREDIT_SUM,DAYS_CREDIT
307386,102853,Active,70236,-1061
307387,105839,Active,149712,-1779
307388,100801,Active,24116,-1636
307389,100998,Closed,113578,-963
307390,104358,Active,68532,-1202
307391,102352,Active,76572,-881
307392,100159,Closed,165014,-1692
307393,105788,Active,150813,-829
307394,100514,Active,15679,-1946
307395,104538,Closed,32125,-1679
307396,101318,Active,103983,-1217
307397,103664,Closed,46526,-845
307398,107741,Active,165110,-134
307399,103295,Closed,177074,-1857
307400,106275,Closed,165373,-1514
307401,102298,Closed,63890,-1853
307402,102316,Closed,79985,-1509
307403,102899,Closed,197587,-1365
307404,103902,Closed,181962,-1377
307405,106868,Closed,169769,-1463
307406,104167,Active,158493,-1555
307407,106496,Active,6743,-14
307408,103635,Closed,66535,-1523
307409,105369,Active,138118,-1410
307410,102108,Active,144651,-1396
307411,102430,Active,195875,-1302
307412,104720,Closed,100038,-9
307413,103038,Active,115347,-326
307414,106306,Closed,185437,-1758
307415,100082,Active,87776,-1805
307416,104296,Active,198508,-1108
307417,101158,Closed,164514,-254
307418,104933,Closed,147406,-293
307419,100448,Active,152040,-1320
307420,101641,Active,85378,-214
307421,107251,Closed,91347,-855
307422,103898,Active,179627,-1844
307423,107683,Active,27193,-947
307424,107818,Active,108152,-508
307425,104270,Active,165396,-435
307426,106246,Active,31358,-1720
307427,105471,Closed,194539,-526
307428,104650,Closed,186475,-1500
307429,101269,Active,139801,-981
307430,103571,Active,101189,-399
307431,106276,Active,171658,-1534
307432,105516,Closed,49949,-1341
307433,105348,Active,182388,-1877
307434,101055,Closed,44878,-1844
307435,107517,Active,21531,-1287
307436,106882,Closed,125901,-360
307437,105377,Active,27774,-1302
307438,105084,Closed,121125,-692
307439,100317,Active,63209,-23
307440,100168,Active,30240,-513
307441,107103,Active,80871,-656
307442,101528,Active,189811,-812
307443,105082,Closed,5678,-105
307444,106352,Active,101482,-425
307445,102135,Active,45972,-1097
307446,103808,Active,75493,-1908
307447,100437,Closed,125432,-482
307448,106993,Closed,84218,-1553
307449,105147,Closed,197279,-1795
307450,106057,Active,10440,-1635
307451,105806,Active,87365,-1059
307452,105937,Closed,84032,-1701
307453,104474,Closed,89640,-1322
307454,105592,Active,3464,-462
307455,106424,Active,171854,-1444
307456,103557,Active,154406,-918
307457,100265,Active,18203,-723
307458,107620,Closed,93840,-223
307459,107287,Active,108470,-1725
307460,105867,Closed,97939,-1530
307461,103156,Active,118052,-589
307462,104149,Closed,82444,-93
307463,100251,Closed,25253,-199
307464,100764,Closed,5078,-920
307465,103388,Closed,187270,-302
307466,102067,Active,73196,-1146
307467,100136,Active,68566,-1873
307468,104336,Active,95476,-133
307469,102053,Active,101188,-793
307470,107660,Active,101095,-1303
307471,107398,Active,196978,-1392
307472,105733,Closed,129333,-677
307473,107784,Closed,98238,-998
307474,107722,Active,22472,-1422
307475,103778,Closed,10769,-817
307476,106705,Active,159902,-181
307477,104712,Closed,159079,-1621
307478,107781,Active,130847,-323
307479,102202,Active,70736,-36
307480,102435,Closed,27959,-1360
307481,107622,Active,94676,-298
307482,105915,Active,95292,-1292
307483,105220,Closed,92515,-1808
307484,102459,Active,92142,-1228
307485,105198,Closed,87937,-784
307486,105927,Closed,72813,-692
307487,102486,Active,9334,-1449
307488,103325,Active,20428,-1363
307489,104684,Active,109863,-347
307490,107791,Closed,63166,-1308
307491,101821,Closed,56942,-159
307492,102329,Closed,123382,-973
307493,100470,Active,110703,-1184
307494,105713,Closed,124270,-458
307495,101396,Closed,180326,-802
307496,105852,Active,124964,-1911
307497,103011,Closed,167219,-24
307498,101938,Closed,89166,-1588
307499,106627,Active,178617,-492
307500,101462,Closed,193822,-520
307501,101445,Closed,109199,-283
307502,102682,Closed,75831,-1172
307503,106089,Closed,115149,-1402
307504,102212,Closed,62527,-591
307505,100359,Closed,143370,-1996
307506,107496,Active,178369,-1852
307507,107396,Active,16082,-747
307508,103802,Closed,28258,-653
307509,100796,Closed,104746,-635
307510,106702,Active,27798,-362
307511,100978,Closed,4452,-1162
307512,101230,Closed,51111,-839
307513,105217,Active,12808,-1526
307514,105149,Active,164835,-1817
307515,102469,Active,81665,-1823
307516,105321,Closed,170250,-770
307517,102292,Active,162254,-539
307518,100820,Closed,23703,-1553
307519,104053,Closed,147731,-299
307520,107866,Active,34293,-1564
307521,106484,Closed,71923,-1090
307522,102383,Closed,133438,-1982
307523,104319,Active,53025,-1363
307524,101635,Active,150374,-1006
307525,101818,Active,13394,-1805
307526,100557,Closed,158946,-298
307527,100197,Active,173573,-1351
307528,104126,Active,190544,-593
307529,102946,Active,116992,-311
307530,103319,Closed,102462,-917
307531,105919,Active,198140,-159
307532,100708,Closed,193520,-1893
307533,104997,Closed,62344,-1610
307534,100162,Active,103838,-636
307535,100390,Closed,19293,-483
307536,103693,Closed,103392,-1883
307537,104504,Closed,98857,-1220
307538,104635,Active,150603,-309
307539,103775,Active,13481,-1256
307540,103538,Active,157566,-61
307541,100448,Active,17498,-1669
307542,106372,Closed,12290,-1689
307543,103698,Closed,48339,-502
307544,107740,Active,109671,-291
307545,107829,Active,194466,-474
307546,103088,Active,102764,-865
307547,100077,Closed,165344,-380
307548,105352,Closed,52032,-1351
307549,102262,Active,65234,-1101
307550,105223,Closed,36135,-158
307551,106655,Active,131959,-1800
307552,101622,Active,22156,-1659
307553,107242,Active,19189,-370
307554,107018,Closed,27524,-551
307555,100427,Active,166381,-1747
307556,103233,Closed,64013,-313
307557,105718,Closed,2652,-1922
307558,104450,Closed,164579,-518
307559,105784,Closed,37797,-1738
307560,107295,Active,190952,-937
307561,105957,Active,84780,-556
307562,101687,Closed,5357,-564
307563,103141,Closed,190297,-1777
307564,102201,Active,186473,-856
307565,103718,Active,26305,-414
307566,101691,Active,62648,-705
307567,103090,Closed,26289,-764
307568,103147,Active,8750,-1063
307569,105258,Closed,85852,-1585
307570,105947,Closed,175427,-117
307571,104691,Active,167164,-261
307572,104789,Closed,122226,-656
307573,102981,Active,4625,-825
307574,107693,Closed,135795,-21
307575,104736,Active,148383,-1098
307576,107190,Closed,145320,-188
307577,105795,Active,37921,-414
307578,104699,Closed,135774,-560
307579,100108,Active,107348,-271
307580,104556,Active,174241,-1106
307581,100912,Active,6113,-1373
307582,102770,Closed,42221,-690
307583,100167,Active,107051,-1744
307584,106212,Active,1699,-406
307585,102990,Closed,13332,-1208
307586,102716,Closed,164833,-1990
307587,103617,Active,5651,-952
307588,100189,Active,139155,-847
307589,103750,Active,83105,-1109
307590,100397,Active,74110,-1110
307591,101325,Closed,62022,-487
307592,107721,Active,144688,-1910
307593,100062,Closed,115489,-160
307594,101770,Closed,8577,-385
307595,105767,Closed,157343,-1667
307596,103036,Closed,123863,-1935
307597,107796,Active,3459,-826
307598,100066,Closed,93275,-1426
307599,103722,Closed,92416,-800
307600,107020,Closed,57958,-1958
307601,103762,Active,53533,-1487
307602,107745,Closed,196106,-268
307603,106700,Closed,98453,-1191
307604,105985,Active,26733,-686
307605,106776,Closed,146230,-54
307606,107679,Active,10435,-35
307607,105497,Closed,158811,-393
307608,101166,Active,70980,-1030
307609,101607,Active,184630,-530
307610,100088,Closed,25376,-1654
307611,102567,Closed,118890,-900
307612,100323,Closed,30774,-1091
307613,104424,Closed,195189,-702
307614,104610,Active,172763,-1938
307615,103947,Closed,101588,-1924
307616,107882,Active,198855,-1043
307617,105955,Closed,142968,-1768
307618,107026,Active,113656,-1667
307619,103641,Closed,59558,-1435
307620,103043,Active,3452,-416
307621,106352,Closed,190619,-1519
307622,102758,Closed,190946,-1687
307623,106256,Active,95493,-1776
307624,105088,Closed,134325,-1157
307625,102336,Active,177950,-182
307626,100505,Active,45132,-1160
307627,101122,Closed,55801,-482
307628,107684,Active,188111,-1231
307629,104979,Closed,26690,-1843
307630,101226,Closed,20355,-494
307631,100979,Closed,41613,-1444
307632,102133,Closed,152866,-113
307633,103138,Active,80959,-117
307634,104965,Closed,29325,-1843
307635,106722,Active,140097,-1865
307636,105279,Active,170694,-153
307637,101928,Active,131867,-1892
307638,106601,Active,71093,-1230
307639,102013,Active,82939,-801
307640,101296,Active,136420,-1674
307641,105510,Active,160529,-1627
307642,101151,Closed,109174,-763
307643,107878,Active,20944,-1932
307644,101128,Closed,30988,-1169
307645,102360,Active,23909,-1690
307646,102591,Active,196589,-125
307647,105545,Active,35318,-555
307648,100702,Active,88177,-229
307649,103989,Active,51901,-469
307650,100257,Closed,194822,-106
307651,107120,Closed,179007,-25
307652,106918,Closed,46900,-1040
307653,105962,Closed,87343,-390
307654,103089,Closed,11347,-289
307655,105117,Active,116926,-411
307656,105395,Active,19259,-85
307657,102724,Active,192225,-1029
307658,100865,Closed,115062,-1153
307659,105803,Active,118012,-978
307660,106767,Active,163331,-1518
307661,105804,Closed,104775,-335
307662,100857,Closed,83246,-7
307663,102361,Active,165265,-1839
307664,102024,Active,15830,-1068
307665,107850,Active,102448,-1712
307666,102610,Closed,98917,-1806
307667,104105,Closed,140218,-1180
307668,102119,Closed,124868,-341
307669,101718,Active,132743,-1162
307670,101100,Active,6229,-1163
307671,106166,Closed,4669,-887
307672,107296,Active,150109,-1606
307673,104422,Active,93755,-1752
307674,102131,Closed,11850,-1943
307675,100523,Active,158881,-1824
307676,103789,Active,63012,-1982
307677,100061,Closed,142476,-263
307678,105270,Active,18233,-382
307679,104684,Active,199457,-1724
307680,107521,Closed,108199,-750
307681,103547,Closed,54596,-947
307682,101014,Active,169508,-1599
307683,105749,Closed,123642,-1591
307684,107721,Active,174382,-1045
307685,100879,Active,5420,-108
307686,102252,Active,141238,-1364
307687,107164,Closed,3444,-1607
307688,104571,Active,23631,-1710
307689,104875,Active,152844,-203
307690,103650,Closed,849,-947
307691,101438,Active,190284,-1962
307692,102383,Active,66595,-460
307693,101887,Closed,13341,-1515
307694,100387,Closed,189645,-1232
307695,106299,Closed,51055,-998
307696,102749,Closed,29510,-134
307697,104673,Active,99895,-1317
307698,106676,Closed,814,-1972
307699,100938,Closed,84892,-1233
307700,105061,Active,171081,-991
307701,105355,Closed,54583,-610
307702,106470,Active,191169,-1658
307703,101263,Active,48413,-711
307704,102242,Closed,71418,-1166
307705,105398,Closed,34220,-470
307706,102919,Closed,101698,-716
307707,102337,Closed,24054,-742
307708,106722,Closed,30796,-365
307709,101145,Closed,156061,-1718
307710,101833,Closed,28697,-503
307711,105316,Closed,170635,-314
307712,102717,Active,93157,-563
307713,104042,Active,65999,-1693
307714,100706,Closed,163836,-1144
307715,106336,Active,187906,-417
307716,100351,Closed,17712,-1977
307717,100386,Active,174566,-1280
307718,104022,Active,96115,-1961
307719,106531,Closed,82919,-1698
307720,105536,Closed,134829,-244
307721,105235,Closed,104514,-1177
307722,105083,Closed,146454,-1886
307723,104115,Closed,35220,-45
307724,100861,Closed,154047,-1563
307725,106555,Closed,194973,-1884
307726,101853,Closed,29926,-959
307727,105030,Active,77575,-1188
307728,101783,Active,170822,-1599
307729,102967,Closed,145763,-87
307730,103133,Closed,180131,-891
307731,103723,Closed,66535,-775
307732,101699,Active,133539,-1177
307733,104513,Closed,161255,-687
307734,103516,Closed,89268,-174
307735,105535,Closed,100852,-648
307736,104980,Active,108204,-769
307737,107484,Closed,23444,-1294
307738,102921,Active,16148,-15
307739,105656,Active,21330,-729
307740,105848,Closed,25906,-47
307741,105726,Active,17642,-1456
307742,101008,Closed,93052,-1537
307743,105475,Active,9953,-129
307744,105298,Active,110497,-1037
307745,107266,Active,85370,-229
307746,107020,Active,75249,-1
307747,104608,Closed,33183,-1790
307748,100213,Closed,131420,-857
307749,104031,Closed,48423,-1094
307750,103288,Active,39444,-1371
307751,106681,Active,113531,-38
307752,106033,Active,48708,-1327
307753,104644,Closed,66140,-1764
307754,105037,Active,160483,-1052
307755,102622,Active,26783,-728
307756,105292,Active,124314,-237
307757,106477,Active,92823,-1877
307758,103085,Closed,94335,-144
307759,102998,Active,65031,-889
307760,100298,Closed,28678,-444
307761,107135,Active,56621,-523
307762,106180,Active,58639,-1681
307763,106498,Active,184784,-1116
307764,102593,Active,135569,-55
307765,102919,Closed,87939,-37
307766,106781,Closed,140351,-1596
307767,105241,Closed,98568,-819
307768,101131,Closed,152138,-1602
307769,101278,Active,132516,-1622
307770,102761,Active,48676,-1965
307771,103083,Active,104753,-1831
307772,107181,Closed,113418,-1604
307773,106291,Closed,44433,-368
307774,104213,Closed,24718,-1143
307775,101956,Closed,6338,-1613
307776,107290,Active,137772,-422
307777,102675,Active,62494,-83
307778,102707,Active,97544,-938
307779,100099,Active,33225,-1528
307780,100596,Active,48740,-156
307781,105034,Closed,13904,-1426
307782,104220,Active,77761,-1373
307783,101612,Closed,34246,-113
307784,102842,Closed,162290,-1809
307785,106957,Closed,30712,-948
307786,101691,Closed,191492,-651
307787,103672,Active,144216,-1359
307788,106895,Closed,187831,-1148
307789,104173,Active,143518,-1854
307790,100883,Closed,4103,-1551
307791,101984,Closed,155907,-1010
307792,102800,Closed,49848,-695
307793,107619,Closed,131395,-460
307794,106289,Closed,34662,-90
307795,100088,Active,13070,-1418
307796,103865,Active,47415,-371
307797,103942,Closed,33749,-1457
307798,106723,Active,128854,-1620
307799,107244,Active,7778,-1035
307800,102458,Active,77986,-873
307801,104644,Closed,199921,-192
307802,105102,Active,117344,-786
307803,103691,Closed,141805,-1587
307804,107232,Active,15966,-1116
307805,105179,Active,34894,-787
307806,104709,Closed,23337,-1216
307807,101793,Active,33320,-1181
307808,101725,Closed,60603,-82
307809,104641,Active,73982,-496
307810,104456,Closed,178600,-922
307811,105406,Closed,127340,-704
307812,104559,Closed,24387,-1281
307813,103433,Active,132492,-1585
307814,105964,Closed,41746,-640
307815,105506,Closed,165742,-966
307816,102841,Active,7319,-1005
307817,104198,Closed,83786,-1032
307818,101543,Active,73455,-1267
307819,101139,Closed,99675,-756
307820,100780,Closed,147584,-985
307821,107691,Active,136522,-337
307822,107364,Closed,198956,-696
307823,107862,Active,65264,-1808
307824,104319,Active,157791,-1286
307825,102810,Closed,13997,-757
307826,107039,Active,41845,-1647
307827,100269,Active,36757,-1545
307828,101086,Active,189970,-442
307829,105942,Active,36472,-1569
307830,106437,Active,196579,-1242
307831,106114,Closed,147721,-1917
307832,106320,Active,105120,-1376
307833,102133,Active,59798,-944
307834,106763,Closed,4342,-1603
307835,106291,Active,30285,-1920
307836,102839,Active,18833,-75
307837,105617,Closed,58902,-1403
307838,107608,Active,86245,-426
307839,107100,Active,55893,-1255
307840,103075,Active,85898,-1493
307841,102499,Active,132504,-243
307842,101257,Active,187163,-447
307843,102404,Closed,81146,-125
307844,104779,Active,82173,-1062
307845,104578,Active,185728,-1667
307846,107466,Closed,195403,-497
307847,102250,Closed,83503,-628
307848,103262,Active,84406,-769
307849,107789,Closed,55216,-119
307850,106904,Active,12778,-969
307851,104557,Active,62452,-417
307852,101149,Closed,16053,-1284
307853,102807,Closed,166726,-1577
307854,102414,Closed,1651,-24
307855,101048,Closed,81140,-65
307856,104137,Active,94345,-407
307857,101442,Closed,134693,-1702
307858,106709,Active,108625,-1067
307859,107549,Closed,152750,-1219
307860,103922,Active,1745,-600
307861,100944,Closed,181385,-13
307862,102684,Closed,130477,-386
307863,100541,Active,197395,-1324
307864,107230,Closed,63344,-817
307865,102421,Closed,44005,-1472
307866,104765,Closed,66391,-1815
307867,101753,Closed,18099,-1673
307868,103944,Closed,91253,-174
307869,107124,Closed,139353,-843
307870,107502,Closed,92882,-175
307871,101250,Closed,9700,-298
307872,101073,Closed,136469,-515
307873,102956,Closed,18899,-1917
307874,102484,Closed,143268,-585
307875,103191,Closed,46780,-658
307876,103028,Closed,72027,-1126
307877,103080,Closed,5691,-1089
307878,105715,Active,42376,-288
307879,102762,Closed,33238,-1525
307880,100658,Closed,168962,-1125
307881,103297,Active,196890,-1682
307882,101276,Active,107119,-1535
307883,103782,Closed,183003,-1090
307884,102086,Active,107902,-759
